date,year,month,day,day_of_week,week_of_year,quarter,is_weekend,is_holiday,days_to_nearest_holiday,season,is_flu_season,flu_activity_index,is_allergy_season,baidu_flu_index,is_vbp_period,days_since_vbp1,days_since_vbp2
2022-05-27,2022,5,27,4,21,2,0,0,7,spring,0,0.57,1,884,1,360,-1
2022-05-28,2022,5,28,5,21,2,1,0,6,spring,0,0.5,1,574,1,361,-1
2022-05-29,2022,5,29,6,21,2,1,0,5,spring,0,0.86,1,1133,1,362,-1
2022-05-30,2022,5,30,0,22,2,0,0,4,spring,0,1.26,1,1439,1,363,-1
2022-05-31,2022,5,31,1,22,2,0,0,3,spring,0,0.34,1,3585,1,364,-1
2022-06-01,2022,6,1,2,22,2,0,0,2,summer,0,0.35,0,875,1,365,-1
2022-06-02,2022,6,2,3,22,2,0,0,1,summer,0,0.81,0,915,1,366,-1
2022-06-03,2022,6,3,4,22,2,0,1,0,summer,0,0.7,0,1098,1,367,-1
2022-06-04,2022,6,4,5,22,2,1,0,1,summer,0,1.05,0,1478,1,368,-1
2022-06-05,2022,6,5,6,22,2,1,0,2,summer,0,0.68,0,1346,1,369,-1
2022-06-06,2022,6,6,0,23,2,0,0,3,summer,0,0.39,0,991,1,370,-1
2022-06-07,2022,6,7,1,23,2,0,0,4,summer,0,0.68,0,1194,1,371,-1
2022-06-08,2022,6,8,2,23,2,0,0,5,summer,0,0.83,0,1178,1,372,-1
2022-06-09,2022,6,9,3,23,2,0,0,6,summer,0,0.75,0,1175,1,373,-1
2022-06-10,2022,6,10,4,23,2,0,0,7,summer,0,0.65,0,1272,1,374,-1
2022-06-11,2022,6,11,5,23,2,1,0,8,summer,0,0.82,0,889,1,375,-1
2022-06-12,2022,6,12,6,23,2,1,0,9,summer,0,0.85,0,1111,1,376,-1
2022-06-13,2022,6,13,0,24,2,0,0,10,summer,0,0.91,0,1077,1,377,-1
2022-06-14,2022,6,14,1,24,2,0,0,11,summer,0,0.69,0,1132,1,378,-1
2022-06-15,2022,6,15,2,24,2,0,0,12,summer,0,0.45,0,1106,1,379,-1
2022-06-16,2022,6,16,3,24,2,0,0,13,summer,0,0.54,0,816,1,380,-1
2022-06-17,2022,6,17,4,24,2,0,0,14,summer,0,0.86,0,712,1,381,-1
2022-06-18,2022,6,18,5,24,2,1,0,15,summer,0,0.25,0,621,1,382,-1
2022-06-19,2022,6,19,6,24,2,1,0,16,summer,0,0.61,0,1171,1,383,-1
2022-06-20,2022,6,20,0,25,2,0,0,17,summer,0,0.38,0,913,1,384,-1
2022-06-21,2022,6,21,1,25,2,0,0,18,summer,0,0.51,0,993,1,385,-1
2022-06-22,2022,6,22,2,25,2,0,0,19,summer,0,0.88,0,1151,1,386,-1
2022-06-23,2022,6,23,3,25,2,0,0,20,summer,0,0.56,0,690,1,387,-1
2022-06-24,2022,6,24,4,25,2,0,0,21,summer,0,0.51,0,1014,1,388,-1
2022-06-25,2022,6,25,5,25,2,1,0,22,summer,0,0.09,0,407,1,389,-1
2022-06-26,2022,6,26,6,25,2,1,0,23,summer,0,0.72,0,1516,1,390,-1
2022-06-27,2022,6,27,0,26,2,0,0,24,summer,0,0.69,0,1169,1,391,-1
2022-06-28,2022,6,28,1,26,2,0,0,25,summer,0,1.15,0,1303,1,392,-1
2022-06-29,2022,6,29,2,26,2,0,0,26,summer,0,0.41,0,704,1,393,-1
2022-06-30,2022,6,30,3,26,2,0,0,27,summer,0,0.57,0,934,1,394,-1
2022-07-01,2022,7,1,4,26,3,0,0,28,summer,0,0.57,0,912,1,395,-1
2022-07-02,2022,7,2,5,26,3,1,0,29,summer,0,0.97,0,1502,1,396,-1
2022-07-03,2022,7,3,6,26,3,1,0,30,summer,0,0.47,0,914,1,397,-1
2022-07-04,2022,7,4,0,27,3,0,0,31,summer,0,0.58,0,821,1,398,-1
2022-07-05,2022,7,5,1,27,3,0,0,32,summer,0,0.68,0,1424,1,399,-1
2022-07-06,2022,7,6,2,27,3,0,0,33,summer,0,0.56,0,955,1,400,-1
2022-07-07,2022,7,7,3,27,3,0,0,34,summer,0,0.37,0,947,1,401,-1
2022-07-08,2022,7,8,4,27,3,0,0,35,summer,0,0.56,0,825,1,402,-1
2022-07-09,2022,7,9,5,27,3,1,0,36,summer,0,0.82,0,1230,1,403,-1
2022-07-10,2022,7,10,6,27,3,1,0,37,summer,0,0.19,0,716,1,404,-1
2022-07-11,2022,7,11,0,28,3,0,0,38,summer,0,0.54,0,554,1,405,-1
2022-07-12,2022,7,12,1,28,3,0,0,39,summer,0,0.29,0,1135,1,406,-1
2022-07-13,2022,7,13,2,28,3,0,0,40,summer,0,0.86,0,1445,1,407,-1
2022-07-14,2022,7,14,3,28,3,0,0,41,summer,0,0.04,0,455,1,408,-1
2022-07-15,2022,7,15,4,28,3,0,0,42,summer,0,0.33,0,545,1,409,-1
2022-07-16,2022,7,16,5,28,3,1,0,43,summer,0,0.61,0,1060,1,410,-1
2022-07-17,2022,7,17,6,28,3,1,0,44,summer,0,0.97,0,1293,1,411,-1
2022-07-18,2022,7,18,0,29,3,0,0,45,summer,0,0.48,0,955,1,412,-1
2022-07-19,2022,7,19,1,29,3,0,0,46,summer,0,0.33,0,805,1,413,-1
2022-07-20,2022,7,20,2,29,3,0,0,47,summer,0,1.06,0,4342,1,414,-1
2022-07-21,2022,7,21,3,29,3,0,0,48,summer,0,0.07,0,842,1,415,-1
2022-07-22,2022,7,22,4,29,3,0,0,49,summer,0,0.0,0,614,1,416,-1
2022-07-23,2022,7,23,5,29,3,1,0,50,summer,0,0.63,0,796,1,417,-1
2022-07-24,2022,7,24,6,29,3,1,0,51,summer,0,0.35,0,1052,1,418,-1
2022-07-25,2022,7,25,0,30,3,0,0,52,summer,0,0.19,0,983,1,419,-1
2022-07-26,2022,7,26,1,30,3,0,0,53,summer,0,0.71,0,1700,1,420,-1
2022-07-27,2022,7,27,2,30,3,0,0,54,summer,0,0.57,0,734,1,421,-1
2022-07-28,2022,7,28,3,30,3,0,0,55,summer,0,0.33,0,813,1,422,-1
2022-07-29,2022,7,29,4,30,3,0,0,56,summer,0,0.12,0,176,1,423,-1
2022-07-30,2022,7,30,5,30,3,1,0,57,summer,0,0.76,0,1220,1,424,-1
2022-07-31,2022,7,31,6,30,3,1,0,58,summer,0,0.7,0,3820,1,425,-1
2022-08-01,2022,8,1,0,31,3,0,0,59,summer,0,0.47,0,1261,1,426,-1
2022-08-02,2022,8,2,1,31,3,0,0,60,summer,0,1.05,0,1188,1,427,-1
2022-08-03,2022,8,3,2,31,3,0,0,59,summer,0,0.18,0,305,1,428,-1
2022-08-04,2022,8,4,3,31,3,0,0,58,summer,0,0.04,0,440,1,429,-1
2022-08-05,2022,8,5,4,31,3,0,0,57,summer,0,0.29,0,339,1,430,-1
2022-08-06,2022,8,6,5,31,3,1,0,56,summer,0,0.49,0,1039,1,431,-1
2022-08-07,2022,8,7,6,31,3,1,0,55,summer,0,0.57,0,545,1,432,-1
2022-08-08,2022,8,8,0,32,3,0,0,54,summer,0,0.43,0,848,1,433,-1
2022-08-09,2022,8,9,1,32,3,0,0,53,summer,0,0.61,0,569,1,434,-1
2022-08-10,2022,8,10,2,32,3,0,0,52,summer,0,0.12,0,536,1,435,-1
2022-08-11,2022,8,11,3,32,3,0,0,51,summer,0,0.93,0,1575,1,436,-1
2022-08-12,2022,8,12,4,32,3,0,0,50,summer,0,0.48,0,952,1,437,-1
2022-08-13,2022,8,13,5,32,3,1,0,49,summer,0,0.84,0,995,1,438,-1
2022-08-14,2022,8,14,6,32,3,1,0,48,summer,0,0.6,0,976,1,439,-1
2022-08-15,2022,8,15,0,33,3,0,0,47,summer,0,0.64,0,1013,1,440,-1
2022-08-16,2022,8,16,1,33,3,0,0,46,summer,0,0.67,0,1131,1,441,-1
2022-08-17,2022,8,17,2,33,3,0,0,45,summer,0,0.63,0,734,1,442,-1
2022-08-18,2022,8,18,3,33,3,0,0,44,summer,0,0.69,0,1173,1,443,-1
2022-08-19,2022,8,19,4,33,3,0,0,43,summer,0,0.9,0,678,1,444,-1
2022-08-20,2022,8,20,5,33,3,1,0,42,summer,0,0.56,0,821,1,445,-1
2022-08-21,2022,8,21,6,33,3,1,0,41,summer,0,0.71,0,973,1,446,-1
2022-08-22,2022,8,22,0,34,3,0,0,40,summer,0,0.47,0,1005,1,447,-1
2022-08-23,2022,8,23,1,34,3,0,0,39,summer,0,0.93,0,1250,1,448,-1
2022-08-24,2022,8,24,2,34,3,0,0,38,summer,0,0.3,0,457,1,449,-1
2022-08-25,2022,8,25,3,34,3,0,0,37,summer,0,1.04,0,1135,1,450,-1
2022-08-26,2022,8,26,4,34,3,0,0,36,summer,0,0.49,0,930,1,451,-1
2022-08-27,2022,8,27,5,34,3,1,0,35,summer,0,0.07,0,541,1,452,-1
2022-08-28,2022,8,28,6,34,3,1,0,34,summer,0,0.54,0,815,1,453,-1
2022-08-29,2022,8,29,0,35,3,0,0,33,summer,0,0.3,0,640,1,454,-1
2022-08-30,2022,8,30,1,35,3,0,0,32,summer,0,0.75,0,1241,1,455,-1
2022-08-31,2022,8,31,2,35,3,0,0,31,summer,0,0.3,0,640,1,456,-1
2022-09-01,2022,9,1,3,35,3,0,0,30,autumn,0,0.37,0,775,1,457,-1
2022-09-02,2022,9,2,4,35,3,0,0,29,autumn,0,0.0,0,934,1,458,-1
2022-09-03,2022,9,3,5,35,3,1,0,28,autumn,0,0.36,0,507,1,459,-1
2022-09-04,2022,9,4,6,35,3,1,0,27,autumn,0,0.0,0,130,1,460,-1
2022-09-05,2022,9,5,0,36,3,0,0,26,autumn,0,0.02,0,677,1,461,-1
2022-09-06,2022,9,6,1,36,3,0,0,25,autumn,0,0.73,0,947,1,462,-1
2022-09-07,2022,9,7,2,36,3,0,0,24,autumn,0,0.74,0,1025,1,463,-1
2022-09-08,2022,9,8,3,36,3,0,0,23,autumn,0,0.63,0,846,1,464,-1
2022-09-09,2022,9,9,4,36,3,0,0,22,autumn,0,0.21,0,616,1,465,-1
2022-09-10,2022,9,10,5,36,3,1,0,21,autumn,0,0.49,0,1208,1,466,-1
2022-09-11,2022,9,11,6,36,3,1,0,20,autumn,0,0.5,0,1060,1,467,-1
2022-09-12,2022,9,12,0,37,3,0,0,19,autumn,0,0.15,0,794,1,468,-1
2022-09-13,2022,9,13,1,37,3,0,0,18,autumn,0,0.95,0,978,1,469,-1
2022-09-14,2022,9,14,2,37,3,0,0,17,autumn,0,0.76,0,880,1,470,-1
2022-09-15,2022,9,15,3,37,3,0,0,16,autumn,0,0.43,0,279,1,471,-1
2022-09-16,2022,9,16,4,37,3,0,0,15,autumn,0,0.51,0,745,1,472,-1
2022-09-17,2022,9,17,5,37,3,1,0,14,autumn,0,0.56,0,1141,1,473,-1
2022-09-18,2022,9,18,6,37,3,1,0,13,autumn,0,0.0,0,603,1,474,-1
2022-09-19,2022,9,19,0,38,3,0,0,12,autumn,0,0.43,0,796,1,475,-1
2022-09-20,2022,9,20,1,38,3,0,0,11,autumn,0,0.3,0,732,1,476,-1
2022-09-21,2022,9,21,2,38,3,0,0,10,autumn,0,0.2,0,522,1,477,-1
2022-09-22,2022,9,22,3,38,3,0,0,9,autumn,0,0.42,0,2480,1,478,-1
2022-09-23,2022,9,23,4,38,3,0,0,8,autumn,0,1.04,0,1485,1,479,-1
2022-09-24,2022,9,24,5,38,3,1,0,7,autumn,0,0.69,0,731,1,480,-1
2022-09-25,2022,9,25,6,38,3,1,0,6,autumn,0,0.33,0,823,1,481,-1
2022-09-26,2022,9,26,0,39,3,0,0,5,autumn,0,0.67,0,1224,1,482,-1
2022-09-27,2022,9,27,1,39,3,0,0,4,autumn,0,0.92,0,1153,1,483,-1
2022-09-28,2022,9,28,2,39,3,0,0,3,autumn,0,0.78,0,1262,1,484,-1
2022-09-29,2022,9,29,3,39,3,0,0,2,autumn,0,0.52,0,1477,1,485,-1
2022-09-30,2022,9,30,4,39,3,0,0,1,autumn,0,0.31,0,724,1,486,-1
2022-10-01,2022,10,1,5,39,4,1,1,0,autumn,0,0.71,0,1146,1,487,-1
2022-10-02,2022,10,2,6,39,4,1,0,1,autumn,0,0.62,0,847,1,488,-1
2022-10-03,2022,10,3,0,40,4,0,0,2,autumn,0,0.77,0,1151,1,489,-1
2022-10-04,2022,10,4,1,40,4,0,0,3,autumn,0,0.69,0,3399,1,490,-1
2022-10-05,2022,10,5,2,40,4,0,0,4,autumn,0,0.81,0,1191,1,491,-1
2022-10-06,2022,10,6,3,40,4,0,0,5,autumn,0,0.34,0,568,1,492,-1
2022-10-07,2022,10,7,4,40,4,0,0,6,autumn,0,0.9,0,1257,1,493,-1
2022-10-08,2022,10,8,5,40,4,1,0,7,autumn,0,0.56,0,1240,1,494,-1
2022-10-09,2022,10,9,6,40,4,1,0,8,autumn,0,1.12,0,1488,1,495,-1
2022-10-10,2022,10,10,0,41,4,0,0,9,autumn,0,0.29,0,3605,1,496,-1
2022-10-11,2022,10,11,1,41,4,0,0,10,autumn,0,1.02,0,1269,1,497,-1
2022-10-12,2022,10,12,2,41,4,0,0,11,autumn,0,0.56,0,1097,1,498,-1
2022-10-13,2022,10,13,3,41,4,0,0,12,autumn,0,0.3,0,800,1,499,-1
2022-10-14,2022,10,14,4,41,4,0,0,13,autumn,0,0.35,0,594,1,500,-1
2022-10-15,2022,10,15,5,41,4,1,0,14,autumn,0,0.4,0,887,1,501,-1
2022-10-16,2022,10,16,6,41,4,1,0,15,autumn,0,0.63,0,803,1,502,-1
2022-10-17,2022,10,17,0,42,4,0,0,16,autumn,0,0.66,0,899,1,503,-1
2022-10-18,2022,10,18,1,42,4,0,0,17,autumn,0,0.33,0,800,1,504,-1
2022-10-19,2022,10,19,2,42,4,0,0,18,autumn,0,0.49,0,954,1,505,-1
2022-10-20,2022,10,20,3,42,4,0,0,19,autumn,0,1.14,0,1176,1,506,-1
2022-10-21,2022,10,21,4,42,4,0,0,20,autumn,0,1.02,0,1525,1,507,-1
2022-10-22,2022,10,22,5,42,4,1,0,21,autumn,0,0.63,0,1119,1,508,-1
2022-10-23,2022,10,23,6,42,4,1,0,22,autumn,0,0.51,0,768,1,509,-1
2022-10-24,2022,10,24,0,43,4,0,0,23,autumn,0,0.54,0,621,1,510,-1
2022-10-25,2022,10,25,1,43,4,0,0,24,autumn,0,0.68,0,1018,1,511,-1
2022-10-26,2022,10,26,2,43,4,0,0,25,autumn,0,0.19,0,565,1,512,-1
2022-10-27,2022,10,27,3,43,4,0,0,26,autumn,0,0.42,0,861,1,513,-1
2022-10-28,2022,10,28,4,43,4,0,0,27,autumn,0,0.0,0,427,1,514,-1
2022-10-29,2022,10,29,5,43,4,1,0,28,autumn,0,0.62,0,594,1,515,-1
2022-10-30,2022,10,30,6,43,4,1,0,29,autumn,0,0.69,0,978,1,516,-1
2022-10-31,2022,10,31,0,44,4,0,0,30,autumn,0,0.36,0,723,1,517,-1
2022-11-01,2022,11,1,1,44,4,0,0,31,autumn,1,4.26,0,4034,1,518,-1
2022-11-02,2022,11,2,2,44,4,0,0,32,autumn,1,2.02,0,1976,1,519,-1
2022-11-03,2022,11,3,3,44,4,0,0,33,autumn,1,1.83,0,2299,1,520,-1
2022-11-04,2022,11,4,4,44,4,0,0,34,autumn,1,3.18,0,2661,1,521,-1
2022-11-05,2022,11,5,5,44,4,1,0,35,autumn,1,3.84,0,3832,1,522,-1
2022-11-06,2022,11,6,6,44,4,1,0,36,autumn,1,4.35,0,3933,1,523,-1
2022-11-07,2022,11,7,0,45,4,0,0,37,autumn,1,2.63,0,2778,1,524,-1
2022-11-08,2022,11,8,1,45,4,0,0,38,autumn,1,3.86,0,3606,1,525,-1
2022-11-09,2022,11,9,2,45,4,0,0,39,autumn,1,2.97,0,3103,1,526,-1
2022-11-10,2022,11,10,3,45,4,0,0,40,autumn,1,2.86,0,2712,1,527,-1
2022-11-11,2022,11,11,4,45,4,0,0,41,autumn,1,3.71,0,3246,1,528,-1
2022-11-12,2022,11,12,5,45,4,1,0,42,autumn,1,3.52,0,3602,1,529,-1
2022-11-13,2022,11,13,6,45,4,1,0,43,autumn,1,1.74,0,1868,1,530,-1
2022-11-14,2022,11,14,0,46,4,0,0,44,autumn,1,4.18,0,3889,1,531,-1
2022-11-15,2022,11,15,1,46,4,0,0,45,autumn,1,4.1,0,4030,1,532,-1
2022-11-16,2022,11,16,2,46,4,0,0,46,autumn,1,2.5,0,2293,1,533,-1
2022-11-17,2022,11,17,3,46,4,0,0,47,autumn,1,3.32,0,3272,1,534,-1
2022-11-18,2022,11,18,4,46,4,0,0,48,autumn,1,3.4,0,3098,1,535,-1
2022-11-19,2022,11,19,5,46,4,1,0,49,autumn,1,3.21,0,3040,1,536,-1
2022-11-20,2022,11,20,6,46,4,1,0,50,autumn,1,2.56,0,2562,1,537,-1
2022-11-21,2022,11,21,0,47,4,0,0,51,autumn,1,2.46,0,2170,1,538,-1
2022-11-22,2022,11,22,1,47,4,0,0,52,autumn,1,2.98,0,2728,1,539,-1
2022-11-23,2022,11,23,2,47,4,0,0,53,autumn,1,3.94,0,5410,1,540,-1
2022-11-24,2022,11,24,3,47,4,0,0,54,autumn,1,3.43,0,3425,1,541,-1
2022-11-25,2022,11,25,4,47,4,0,0,55,autumn,1,2.7,0,2650,1,542,-1
2022-11-26,2022,11,26,5,47,4,1,0,56,autumn,1,3.62,0,3443,1,543,-1
2022-11-27,2022,11,27,6,47,4,1,0,55,autumn,1,0.72,0,1018,1,544,-1
2022-11-28,2022,11,28,0,48,4,0,0,54,autumn,1,3.92,0,3907,1,545,-1
2022-11-29,2022,11,29,1,48,4,0,0,53,autumn,1,1.61,0,1747,1,546,-1
2022-11-30,2022,11,30,2,48,4,0,0,52,autumn,1,2.71,0,2714,1,547,-1
2022-12-01,2022,12,1,3,48,4,0,0,51,winter,1,2.88,0,3033,1,548,-1
2022-12-02,2022,12,2,4,48,4,0,0,50,winter,1,2.71,0,2509,1,549,-1
2022-12-03,2022,12,3,5,48,4,1,0,49,winter,1,5.16,0,4940,1,550,-1
2022-12-04,2022,12,4,6,48,4,1,0,48,winter,1,3.53,0,3020,1,551,-1
2022-12-05,2022,12,5,0,49,4,0,0,47,winter,1,4.35,0,4303,1,552,-1
2022-12-06,2022,12,6,1,49,4,0,0,46,winter,1,3.95,0,3588,1,553,-1
2022-12-07,2022,12,7,2,49,4,0,0,45,winter,1,4.48,0,4033,1,554,-1
2022-12-08,2022,12,8,3,49,4,0,0,44,winter,1,4.08,0,3383,1,555,-1
2022-12-09,2022,12,9,4,49,4,0,0,43,winter,1,2.72,0,2583,1,556,-1
2022-12-10,2022,12,10,5,49,4,1,0,42,winter,1,5.0,0,4289,1,557,-1
2022-12-11,2022,12,11,6,49,4,1,0,41,winter,1,3.51,0,3183,1,558,-1
2022-12-12,2022,12,12,0,50,4,0,0,40,winter,1,2.44,0,2427,1,559,-1
2022-12-13,2022,12,13,1,50,4,0,0,39,winter,1,3.57,0,3549,1,560,-1
2022-12-14,2022,12,14,2,50,4,0,0,38,winter,1,5.5,0,4942,1,561,-1
2022-12-15,2022,12,15,3,50,4,0,0,37,winter,1,4.85,0,4442,1,562,-1
2022-12-16,2022,12,16,4,50,4,0,0,36,winter,1,3.65,0,3202,1,563,-1
2022-12-17,2022,12,17,5,50,4,1,0,35,winter,1,3.65,0,3244,1,564,-1
2022-12-18,2022,12,18,6,50,4,1,0,34,winter,1,3.68,0,3802,1,565,-1
2022-12-19,2022,12,19,0,51,4,0,0,33,winter,1,6.08,0,5214,1,566,-1
2022-12-20,2022,12,20,1,51,4,0,0,32,winter,1,4.38,0,4337,1,567,-1
2022-12-21,2022,12,21,2,51,4,0,0,31,winter,1,4.43,0,3995,1,568,-1
2022-12-22,2022,12,22,3,51,4,0,0,30,winter,1,5.03,0,4525,1,569,-1
2022-12-23,2022,12,23,4,51,4,0,0,29,winter,1,4.24,0,4105,1,570,-1
2022-12-24,2022,12,24,5,51,4,1,0,28,winter,1,3.74,0,3747,1,571,-1
2022-12-25,2022,12,25,6,51,4,1,0,27,winter,1,3.8,0,3521,1,572,-1
2022-12-26,2022,12,26,0,52,4,0,0,26,winter,1,3.93,0,3565,1,573,-1
2022-12-27,2022,12,27,1,52,4,0,0,25,winter,1,3.96,0,3659,1,574,-1
2022-12-28,2022,12,28,2,52,4,0,0,24,winter,1,4.73,0,4350,1,575,-1
2022-12-29,2022,12,29,3,52,4,0,0,23,winter,1,4.05,0,3920,1,576,-1
2022-12-30,2022,12,30,4,52,4,0,0,22,winter,1,4.73,0,4287,1,577,-1
2022-12-31,2022,12,31,5,52,4,1,0,21,winter,1,3.92,0,3759,1,578,-1
2023-01-01,2023,1,1,6,52,1,1,0,20,winter,1,10.0,0,8828,1,579,-1
2023-01-02,2023,1,2,0,1,1,0,0,19,winter,1,5.4,0,4900,1,580,-1
2023-01-03,2023,1,3,1,1,1,0,0,18,winter,1,10.0,0,8562,1,581,-1
2023-01-04,2023,1,4,2,1,1,0,0,17,winter,1,10.0,0,8196,1,582,-1
2023-01-05,2023,1,5,3,1,1,0,0,16,winter,1,10.0,0,7974,1,583,-1
2023-01-06,2023,1,6,4,1,1,0,0,15,winter,1,2.98,0,2962,1,584,-1
2023-01-07,2023,1,7,5,1,1,1,0,14,winter,1,10.0,0,8481,1,585,-1
2023-01-08,2023,1,8,6,1,1,1,0,13,winter,1,10.0,0,8397,1,586,-1
2023-01-09,2023,1,9,0,2,1,0,0,12,winter,1,10.0,0,8549,1,587,-1
2023-01-10,2023,1,10,1,2,1,0,0,11,winter,1,7.99,0,6882,1,588,-1
2023-01-11,2023,1,11,2,2,1,0,0,10,winter,1,10.0,0,8726,1,589,-1
2023-01-12,2023,1,12,3,2,1,0,0,9,winter,1,7.96,0,6882,1,590,-1
2023-01-13,2023,1,13,4,2,1,0,0,8,winter,1,9.12,0,7643,1,591,-1
2023-01-14,2023,1,14,5,2,1,1,0,7,winter,1,10.0,0,8698,1,592,-1
2023-01-15,2023,1,15,6,2,1,1,0,6,winter,1,10.0,0,8457,1,593,-1
2023-01-16,2023,1,16,0,3,1,0,0,5,winter,1,10.0,0,8605,1,594,-1
2023-01-17,2023,1,17,1,3,1,0,0,4,winter,1,10.0,0,8405,1,595,-1
2023-01-18,2023,1,18,2,3,1,0,0,3,winter,1,10.0,0,8370,1,596,-1
2023-01-19,2023,1,19,3,3,1,0,0,2,winter,1,10.0,0,8517,1,597,-1
2023-01-20,2023,1,20,4,3,1,0,0,1,winter,1,10.0,0,8503,1,598,-1
2023-01-21,2023,1,21,5,3,1,1,1,0,winter,1,10.0,0,8596,1,599,-1
2023-01-22,2023,1,22,6,3,1,1,0,1,winter,1,10.0,0,8446,1,600,-1
2023-01-23,2023,1,23,0,4,1,0,0,2,winter,1,10.0,0,8133,1,601,-1
2023-01-24,2023,1,24,1,4,1,0,0,3,winter,1,10.0,0,8413,1,602,-1
2023-01-25,2023,1,25,2,4,1,0,0,4,winter,1,10.0,0,8659,1,603,-1
2023-01-26,2023,1,26,3,4,1,0,0,5,winter,1,10.0,0,8441,1,604,-1
2023-01-27,2023,1,27,4,4,1,0,0,6,winter,1,10.0,0,8451,1,605,-1
2023-01-28,2023,1,28,5,4,1,1,0,7,winter,1,7.71,0,6868,1,606,-1
2023-01-29,2023,1,29,6,4,1,1,0,8,winter,1,10.0,0,8358,1,607,-1
2023-01-30,2023,1,30,0,5,1,0,0,9,winter,1,7.7,0,6355,1,608,-1
2023-01-31,2023,1,31,1,5,1,0,0,10,winter,1,10.0,0,8468,1,609,-1
2023-02-01,2023,2,1,2,5,1,0,0,11,winter,1,8.76,0,7414,1,610,-1
2023-02-02,2023,2,2,3,5,1,0,0,12,winter,1,10.0,0,8307,1,611,-1
2023-02-03,2023,2,3,4,5,1,0,0,13,winter,1,10.0,0,8465,1,612,-1
2023-02-04,2023,2,4,5,5,1,1,0,14,winter,1,10.0,0,8598,1,613,-1
2023-02-05,2023,2,5,6,5,1,1,0,15,winter,1,10.0,0,8498,1,614,-1
2023-02-06,2023,2,6,0,6,1,0,0,16,winter,1,10.0,0,8561,1,615,-1
2023-02-07,2023,2,7,1,6,1,0,0,17,winter,1,10.0,0,8863,1,616,-1
2023-02-08,2023,2,8,2,6,1,0,0,18,winter,1,10.0,0,8431,1,617,-1
2023-02-09,2023,2,9,3,6,1,0,0,19,winter,1,10.0,0,8556,1,618,-1
2023-02-10,2023,2,10,4,6,1,0,0,20,winter,1,10.0,0,8398,1,619,-1
2023-02-11,2023,2,11,5,6,1,1,0,21,winter,1,7.49,0,6319,1,620,-1
2023-02-12,2023,2,12,6,6,1,1,0,22,winter,1,10.0,0,8383,1,621,-1
2023-02-13,2023,2,13,0,7,1,0,0,23,winter,1,10.0,0,8404,1,622,-1
2023-02-14,2023,2,14,1,7,1,0,0,24,winter,1,10.0,0,8569,1,623,-1
2023-02-15,2023,2,15,2,7,1,0,0,25,winter,1,10.0,0,8970,1,624,-1
2023-02-16,2023,2,16,3,7,1,0,0,26,winter,1,10.0,0,8357,1,625,-1
2023-02-17,2023,2,17,4,7,1,0,0,27,winter,1,10.0,0,8417,1,626,-1
2023-02-18,2023,2,18,5,7,1,1,0,28,winter,1,10.0,0,8487,1,627,-1
2023-02-19,2023,2,19,6,7,1,1,0,29,winter,1,10.0,0,8579,1,628,-1
2023-02-20,2023,2,20,0,8,1,0,0,30,winter,1,7.84,0,6825,1,629,-1
2023-02-21,2023,2,21,1,8,1,0,0,31,winter,1,6.91,0,6286,1,630,-1
2023-02-22,2023,2,22,2,8,1,0,0,32,winter,1,10.0,0,8015,1,631,-1
2023-02-23,2023,2,23,3,8,1,0,0,33,winter,1,8.51,0,6833,1,632,-1
2023-02-24,2023,2,24,4,8,1,0,0,34,winter,1,8.12,0,6899,1,633,-1
2023-02-25,2023,2,25,5,8,1,1,0,35,winter,1,4.99,0,4708,1,634,-1
2023-02-26,2023,2,26,6,8,1,1,0,36,winter,1,9.07,0,7447,1,635,-1
2023-02-27,2023,2,27,0,9,1,0,0,37,winter,1,7.23,0,5681,1,636,-1
2023-02-28,2023,2,28,1,9,1,0,0,36,winter,1,10.0,0,8614,1,637,-1
2023-03-01,2023,3,1,2,9,1,0,0,35,spring,1,6.85,1,6032,1,638,-1
2023-03-02,2023,3,2,3,9,1,0,0,34,spring,1,4.41,1,3809,1,639,-1
2023-03-03,2023,3,3,4,9,1,0,0,33,spring,1,8.64,1,7218,1,640,-1
2023-03-04,2023,3,4,5,9,1,1,0,32,spring,1,6.81,1,5757,1,641,-1
2023-03-05,2023,3,5,6,9,1,1,0,31,spring,1,4.93,1,4468,1,642,-1
2023-03-06,2023,3,6,0,10,1,0,0,30,spring,1,1.8,1,1815,1,643,-1
2023-03-07,2023,3,7,1,10,1,0,0,29,spring,1,8.7,1,7558,1,644,-1
2023-03-08,2023,3,8,2,10,1,0,0,28,spring,1,3.4,1,2648,1,645,-1
2023-03-09,2023,3,9,3,10,1,0,0,27,spring,1,3.03,1,2753,1,646,-1
2023-03-10,2023,3,10,4,10,1,0,0,26,spring,1,6.87,1,5773,1,647,-1
2023-03-11,2023,3,11,5,10,1,1,0,25,spring,1,8.91,1,7579,1,648,-1
2023-03-12,2023,3,12,6,10,1,1,0,24,spring,1,7.39,1,6307,1,649,-1
2023-03-13,2023,3,13,0,11,1,0,0,23,spring,1,6.21,1,5629,1,650,-1
2023-03-14,2023,3,14,1,11,1,0,0,22,spring,1,6.26,1,5133,1,651,-1
2023-03-15,2023,3,15,2,11,1,0,0,21,spring,1,6.63,1,5812,1,652,-1
2023-03-16,2023,3,16,3,11,1,0,0,20,spring,1,6.49,1,5806,1,653,-1
2023-03-17,2023,3,17,4,11,1,0,0,19,spring,1,5.8,1,5515,1,654,-1
