sku_id,channel,nonzero_ratio,croston_forecast,sba_forecast,rmse_croston,rmse_sba,mae_croston,mae_sba,mape_croston,mape_sba
SKU-0253,independent,1.0,3.8952,3.7004,2.2167,2.2574,1.698,1.6157,37.95,33.94
SKU-0254,total,1.0,14.1409,13.4339,3.5238,3.8268,2.2394,2.4566,14.35,15.19
SKU-0254,hospital,1.0,5.0654,4.8121,1.1769,1.2825,0.6409,0.7802,13.03,15.19
SKU-0254,chain,1.0,5.3091,5.0437,1.3813,1.505,0.9378,0.9213,14.9,13.84
SKU-0254,independent,1.0,3.7665,3.5781,1.0739,1.1402,0.7948,0.87,20.47,21.44
SKU-0256,total,1.0,41.4605,39.3875,19.0121,19.5637,15.3838,14.7377,33.98,30.72
SKU-0256,hospital,1.0,14.5329,13.8063,6.7606,6.975,5.3628,5.1501,32.24,29.17
SKU-0256,chain,1.0,18.235,17.3233,8.4121,8.6727,6.6964,6.4143,33.61,30.39
SKU-0256,independent,1.0,8.6926,8.2579,3.8997,3.973,3.3409,3.1926,39.03,35.38
SKU-0258,total,1.0,51.9974,49.3975,17.537,17.2006,16.5144,15.4121,36.95,32.98
SKU-0258,hospital,1.0,18.6537,17.721,6.2554,6.1297,5.8872,5.4907,36.94,32.97
SKU-0258,chain,1.0,17.6568,16.774,6.05,5.9634,5.6399,5.2669,36.43,32.5
SKU-0258,independent,1.0,15.6869,14.9025,5.262,5.1378,4.9886,4.6546,37.73,33.72
SKU-0259,total,1.0,11.5821,11.003,3.8631,3.9603,3.0154,2.8111,24.46,21.47
SKU-0259,hospital,1.0,2.7365,2.5997,1.0906,1.1521,0.8101,0.8796,24.74,26.04
SKU-0259,chain,1.0,5.1701,4.9116,1.8139,1.8268,1.5305,1.4355,30.66,27.3
SKU-0259,independent,1.0,3.6755,3.4918,1.1332,1.1431,0.9108,0.8459,24.65,21.65
SKU-0260,total,1.0,9.769,9.2805,4.9791,5.1003,3.8422,3.6642,35.34,31.75
SKU-0260,hospital,1.0,2.7463,2.609,1.4362,1.4559,1.1808,1.1308,39.98,36.16
SKU-0260,chain,1.0,3.9372,3.7403,1.7668,1.7928,1.4616,1.3899,36.05,32.42
SKU-0260,independent,0.988,3.0854,2.9312,1.897,1.9615,1.2671,1.2849,27.45,26.78
SKU-0261,total,1.0,30.0441,28.5419,15.2545,15.7659,11.2132,10.7389,30.26,27.17
SKU-0261,hospital,1.0,12.4868,11.8625,6.2426,6.4455,4.6446,4.4329,30.91,27.67
SKU-0261,chain,1.0,11.2326,10.671,5.6978,5.8874,4.1983,4.0206,30.13,27.04
SKU-0261,independent,1.0,6.3246,6.0084,3.3663,3.483,2.3912,2.2857,31.11,27.88
SKU-0263,total,1.0,50.1161,47.6103,24.4603,25.0027,20.3369,19.4239,37.32,33.63
SKU-0263,hospital,1.0,20.5708,19.5423,10.2644,10.5077,8.4153,8.0566,36.47,32.91
SKU-0263,chain,1.0,19.1874,18.228,9.5341,9.7606,7.8163,7.4668,36.9,33.23
SKU-0263,independent,1.0,10.3579,9.84,4.7126,4.7802,4.1052,3.9165,40.5,36.65
SKU-0265,total,1.0,40.9624,38.9143,10.8238,10.6074,9.7861,8.9358,27.65,24.19
SKU-0265,hospital,1.0,14.5985,13.8686,3.9057,3.8235,3.5327,3.2314,27.76,24.31
SKU-0265,chain,1.0,14.1611,13.453,3.7081,3.5979,3.3799,3.0877,28.93,25.42
SKU-0265,independent,1.0,12.2028,11.5926,3.2608,3.2367,2.8784,2.6309,26.45,23.1
SKU-0266,total,1.0,50.3135,47.7979,12.823,12.5585,11.6395,10.6806,26.51,23.28
SKU-0266,hospital,1.0,20.4017,19.3816,5.2215,5.1047,4.746,4.3523,26.84,23.57
SKU-0266,chain,1.0,20.4693,19.4459,5.2301,5.1309,4.7146,4.3229,26.5,23.26
SKU-0266,independent,1.0,9.4425,8.9704,2.4364,2.3892,2.196,2.0096,26.74,23.43
SKU-0267,total,1.0,12.0524,11.4498,5.8827,6.0654,4.3567,4.173,30.39,27.35
SKU-0267,hospital,1.0,5.2177,4.9569,2.6657,2.7218,2.1159,2.0225,38.43,34.72
SKU-0267,chain,1.0,4.4504,4.2279,2.271,2.3631,1.5143,1.4479,26.02,23.23
SKU-0267,independent,1.0,2.3842,2.265,1.0225,1.0538,0.77,0.7247,26.71,23.48
SKU-0268,total,1.0,29.0744,27.6207,11.6053,11.9775,9.1704,8.7071,28.34,25.33
SKU-0268,hospital,1.0,7.6282,7.2468,3.1747,3.2758,2.4763,2.3507,28.79,25.71
SKU-0268,chain,1.0,13.9151,13.2193,5.5635,5.7217,4.4817,4.2525,29.93,26.79
SKU-0268,independent,1.0,7.5311,7.1546,2.9295,3.0405,2.2359,2.125,26.17,23.39
SKU-0269,total,1.0,23.2445,22.0823,10.0106,10.004,8.9716,8.4931,42.53,38.35
SKU-0269,hospital,1.0,7.2464,6.8841,3.2308,3.2254,2.9065,2.7566,43.69,39.44
SKU-0269,chain,1.0,8.741,8.3039,3.8505,3.8391,3.4789,3.2993,44.54,40.26
SKU-0269,independent,1.0,7.2571,6.8943,2.9681,2.9792,2.5873,2.4372,40.94,36.82
SKU-0270,total,1.0,62.3563,59.2385,25.8392,25.3039,24.8798,23.6661,51.69,47.16
SKU-0270,hospital,1.0,19.6829,18.6987,8.1621,7.9948,7.8487,7.4646,51.65,47.11
SKU-0270,chain,1.0,22.5025,21.3773,9.3152,9.1081,8.9796,8.5416,52.45,47.88
SKU-0270,independent,1.0,20.171,19.1624,8.3788,8.2181,8.0514,7.6599,51.11,46.61
SKU-0271,total,1.0,55.1274,52.3711,17.0266,16.8333,15.6531,14.5304,32.71,29.04
SKU-0271,hospital,1.0,19.613,18.6323,6.115,6.0688,5.5716,5.1815,32.35,28.75
SKU-0271,chain,1.0,19.2241,18.2629,5.9275,5.8523,5.4564,5.0615,32.75,29.06
SKU-0271,independent,1.0,16.2904,15.4759,5.0122,4.9403,4.6251,4.2986,33.46,29.78
SKU-0272,total,1.0,56.1776,53.3687,12.7503,13.1881,9.9526,9.1957,19.38,17.08
SKU-0272,hospital,1.0,14.8204,14.0794,3.3449,3.4422,2.6551,2.3995,19.73,17.02
SKU-0272,chain,1.0,28.3133,26.8976,6.3889,6.6186,4.9683,4.6054,19.1,16.87
SKU-0272,independent,1.0,13.0439,12.3918,3.0529,3.1621,2.3377,2.2208,19.85,17.97
SKU-0275,total,1.0,50.82,48.279,21.2332,21.7581,17.3102,16.3833,31.88,28.46
SKU-0275,hospital,1.0,17.2063,16.346,7.0579,7.2034,5.8944,5.5737,33.32,29.8
SKU-0275,chain,1.0,20.0747,19.071,8.3764,8.5827,6.8225,6.4541,31.81,28.38
SKU-0275,independent,1.0,13.539,12.8621,5.8316,6.0022,4.6053,4.3624,30.51,27.19
SKU-0276,total,1.0,50.5473,48.02,15.7743,15.9499,13.8554,12.943,29.5,26.22
SKU-0276,hospital,1.0,19.2806,18.3166,6.0061,6.0337,5.3754,5.0192,30.34,26.98
SKU-0276,chain,1.0,16.8693,16.0259,5.2631,5.3184,4.6196,4.3155,29.72,26.44
SKU-0276,independent,1.0,14.3974,13.6775,4.5442,4.6356,3.8727,3.6186,28.48,25.3
SKU-0279,total,1.0,37.3323,35.4657,15.8198,16.5056,11.6573,11.1398,24.98,22.35
SKU-0279,hospital,1.0,16.685,15.8507,6.8779,7.1503,5.2585,5.0209,26.44,23.7
SKU-0279,chain,1.0,11.8133,11.2226,4.7759,4.9768,3.5918,3.4224,25.17,22.48
SKU-0279,independent,1.0,8.834,8.3923,4.2481,4.4501,2.8862,2.9393,23.62,23.04
SKU-0280,total,1.0,47.4481,45.0757,18.6881,18.9247,15.8472,14.8205,33.38,29.55
SKU-0280,hospital,1.0,12.2284,11.617,4.8036,4.8763,4.0176,3.7623,32.34,28.63
SKU-0280,chain,1.0,20.2037,19.1935,7.9471,8.0386,6.7722,6.3446,33.54,29.75
SKU-0280,independent,1.0,15.0161,14.2653,5.9722,6.0443,5.0575,4.7257,34.44,30.51
SKU-0281,total,1.0,34.3072,32.5919,17.4124,17.8428,14.1754,13.5748,35.6,32.07
SKU-0281,hospital,1.0,10.9665,10.4182,5.647,5.7881,4.5665,4.3858,35.49,32.07
SKU-0281,chain,1.0,13.9355,13.2387,7.2722,7.4706,5.7695,5.5399,34.46,31.09
SKU-0281,independent,1.0,9.4052,8.9349,4.5309,4.6186,3.8422,3.6757,37.89,34.23
SKU-0282,total,1.0,26.9991,25.6492,10.6224,10.6123,9.8059,9.403,41.17,37.62
SKU-0282,hospital,1.0,10.7111,10.1755,4.1531,4.1816,3.7413,3.5815,38.63,35.21
SKU-0282,chain,1.0,10.7111,10.1755,4.1531,4.1816,3.7413,3.5815,38.63,35.21
SKU-0282,independent,1.0,5.5769,5.2981,2.4584,2.3984,2.3256,2.2413,58.3,53.87
SKU-0283,total,1.0,53.8041,51.1139,17.5751,18.8949,11.8185,12.4102,17.5,17.74
SKU-0283,hospital,1.0,16.0883,15.2839,5.2701,5.6658,3.5071,3.7321,17.4,17.94
SKU-0283,chain,1.0,23.6122,22.4316,7.6176,8.1832,5.1405,5.3966,17.44,17.67
SKU-0283,independent,1.0,14.1036,13.3984,4.719,5.075,3.2031,3.3993,18.01,18.51
SKU-0285,total,1.0,3.7726,3.584,2.1055,2.1762,1.3217,1.37,25.97,25.95
SKU-0285,hospital,0.992,1.1923,1.1327,0.6259,0.6377,0.4082,0.3754,25.32,21.32
SKU-0285,chain,0.992,1.342,1.2749,0.8566,0.868,0.6234,0.5935,37.62,33.53
SKU-0285,independent,0.996,1.2383,1.1764,0.8407,0.8789,0.6852,0.701,35.06,34.61
SKU-0286,total,1.0,33.4312,31.7596,13.9952,14.3453,11.7498,11.2017,33.16,29.86
SKU-0286,hospital,1.0,10.6872,10.1528,4.5887,4.7099,3.8109,3.637,32.96,29.68
SKU-0286,chain,1.0,13.1198,12.4638,5.2458,5.3436,4.5525,4.3371,34.47,31.11
SKU-0286,independent,1.0,9.6242,9.143,4.2077,4.3344,3.3956,3.237,32.23,28.97
SKU-0287,total,1.0,12.8623,12.2192,4.1032,4.3993,2.3801,2.5895,14.5,15.41
SKU-0287,hospital,1.0,3.2166,3.0558,1.1097,1.1729,0.7088,0.6459,17.41,14.58
SKU-0287,chain,1.0,5.3788,5.1098,1.758,1.858,1.127,1.0217,16.54,13.75
SKU-0287,independent,1.0,4.2669,4.0536,1.3728,1.497,0.9774,1.0419,19.52,20.06
SKU-0288,total,1.0,36.3468,34.5294,9.0692,9.6103,6.6273,6.4614,17.96,16.62
SKU-0288,hospital,1.0,16.0773,15.2734,3.9662,4.1929,2.9214,2.8052,18.29,16.66
SKU-0288,chain,1.0,11.141,10.5839,2.8134,2.989,2.0146,2.0203,17.71,16.89
SKU-0288,independent,1.0,9.1285,8.6721,2.3513,2.4864,1.7021,1.7594,18.23,17.98
SKU-0289,total,1.0,54.7833,52.0441,17.073,17.0077,15.4802,14.4269,32.34,28.8
SKU-0289,hospital,1.0,21.5556,20.4779,6.7235,6.6684,6.146,5.7361,33.01,29.46
SKU-0289,chain,1.0,20.2238,19.2126,6.265,6.2054,5.7377,5.3379,33.34,29.7
SKU-0289,independent,1.0,13.0038,12.3536,4.1515,4.1988,3.5965,3.367,30.1,26.83
SKU-0290,total,1.0,17.797,16.9071,4.5753,4.5243,3.8519,3.5041,24.65,21.47
SKU-0290,hospital,1.0,6.4151,6.0944,1.6975,1.6703,1.4447,1.3018,27.34,23.75
SKU-0290,chain,1.0,6.419,6.098,1.719,1.6977,1.4583,1.3314,27.46,24.11
SKU-0290,independent,1.0,4.9629,4.7147,1.3268,1.3257,0.9875,1.0077,22.71,21.99
SKU-0291,total,1.0,41.0836,39.0294,14.4624,15.1225,10.075,9.5854,22.19,19.91
SKU-0291,hospital,1.0,10.7913,10.2517,3.8057,3.9831,2.6694,2.5962,22.26,20.47
SKU-0291,chain,1.0,15.5279,14.7515,5.4565,5.7009,3.8248,3.623,22.32,19.93
SKU-0291,independent,1.0,14.7644,14.0262,5.2302,5.4672,3.6481,3.4077,22.68,19.91
SKU-0292,total,1.0,7.0019,6.6518,2.3321,2.4067,1.588,1.5697,21.72,20.38
SKU-0292,hospital,1.0,2.4976,2.3727,1.0054,1.0407,0.7809,0.7746,27.73,26.1
SKU-0292,chain,1.0,2.619,2.4881,1.1531,1.1838,0.8897,0.8831,30.9,29.11
SKU-0292,independent,0.986,1.8852,1.7909,0.5439,0.5335,0.3602,0.4077,26.68,27.97
SKU-0293,total,1.0,8.2689,7.8555,3.5411,3.5224,3.12,2.9551,42.2,38.1
SKU-0293,hospital,1.0,3.4426,3.2705,1.5239,1.5506,1.161,1.0916,33.05,29.38
SKU-0293,chain,1.0,2.1024,1.9973,1.0553,1.0809,0.7273,0.6878,35.5,31.85
SKU-0293,independent,0.994,2.7239,2.5877,1.3801,1.3136,1.2574,1.1999,96.13,89.23
SKU-0294,total,1.0,12.7031,12.068,5.5101,5.5583,4.6667,4.4181,37.69,33.85
SKU-0294,hospital,1.0,3.2045,3.0443,1.595,1.617,1.2738,1.2111,40.75,36.76
SKU-0294,chain,1.0,5.4528,5.1801,2.2101,2.2128,1.9308,1.8219,38.97,35.02
SKU-0294,independent,1.0,4.0459,3.8436,1.784,1.804,1.4667,1.4028,36.17,32.79
SKU-0295,total,1.0,7.466,7.0927,3.5679,3.7275,2.2483,2.1441,22.4,19.88
SKU-0295,hospital,1.0,2.5115,2.3859,1.2496,1.2827,0.9528,0.9178,31.48,28.51
SKU-0295,chain,1.0,3.6501,3.4676,1.74,1.7916,1.2938,1.2429,30.1,27.2
SKU-0295,independent,0.986,1.3044,1.2392,0.91,0.9606,0.8034,0.8509,37.36,39.25
SKU-0296,total,1.0,44.1144,41.9087,23.4218,24.4596,15.7369,15.143,24.91,22.32
SKU-0296,hospital,1.0,15.9253,15.129,8.9414,9.3401,5.7925,5.6875,24.39,22.51
SKU-0296,chain,1.0,16.9154,16.0697,8.7825,9.1769,5.9244,5.6917,24.49,21.89
SKU-0296,independent,1.0,11.2737,10.71,5.7274,5.9682,4.0307,3.8756,26.61,23.9
SKU-0297,total,1.0,6.8565,6.5136,1.9834,1.9313,1.6443,1.5167,28.0,24.74
SKU-0297,hospital,1.0,2.9341,2.7874,0.9295,0.9248,0.7279,0.7478,29.22,28.44
SKU-0297,chain,1.0,2.5753,2.4465,0.7023,0.6797,0.6307,0.5828,27.77,24.52
SKU-0297,independent,0.988,1.3471,1.2797,0.4911,0.4706,0.4294,0.3829,34.91,29.74
SKU-0300,total,1.0,54.6445,51.9123,13.6019,14.2254,10.6755,10.0805,20.1,18.02
SKU-0300,hospital,1.0,19.1159,18.1601,4.7943,5.02,3.7321,3.5558,20.01,18.09
SKU-0300,chain,1.0,21.5776,20.4988,5.3676,5.6048,4.2483,3.9901,20.25,18.05
SKU-0300,independent,1.0,13.9509,13.2534,3.4884,3.6469,2.7055,2.6244,20.31,18.71
SKU-0302,total,1.0,17.3799,16.5109,5.5465,5.7847,4.0507,3.8503,21.3,19.09
SKU-0302,hospital,1.0,5.7742,5.4855,1.7438,1.825,1.3105,1.2713,20.86,19.14
SKU-0302,chain,1.0,8.2031,7.7929,2.6087,2.7068,1.9573,1.8537,22.49,20.12
SKU-0302,independent,1.0,3.4026,3.2325,1.3477,1.3992,1.0627,1.0673,30.62,29.22
SKU-0303,total,1.0,6.9366,6.5898,2.7586,2.8568,1.9537,1.8489,24.25,21.53
SKU-0303,hospital,1.0,2.221,2.1099,0.6397,0.6624,0.4468,0.3878,17.72,14.18
SKU-0303,chain,1.0,3.412,3.2414,1.2879,1.3347,0.9039,0.8377,23.03,19.94
SKU-0303,independent,0.986,1.3037,1.2385,0.9253,0.9464,0.6914,0.672,36.94,33.65
SKU-0304,total,1.0,32.8722,31.2286,15.8831,16.4882,11.8525,11.4256,29.2,26.44
SKU-0304,hospital,1.0,8.4597,8.0367,4.1107,4.2514,3.1757,3.0461,31.68,28.57
SKU-0304,chain,1.0,14.5902,13.8607,7.1448,7.3968,5.4556,5.2661,30.5,27.68
SKU-0304,independent,1.0,9.8223,9.3312,4.667,4.8786,3.2426,3.1151,26.03,23.43
SKU-0305,total,1.0,7.4494,7.077,3.416,3.4973,2.5876,2.462,31.08,27.84
SKU-0305,hospital,1.0,3.3551,3.1874,1.3756,1.4196,0.9704,0.9048,25.61,22.37
SKU-0305,chain,1.0,2.4546,2.3318,1.0477,1.0757,0.8083,0.7669,28.14,25.05
SKU-0305,independent,0.99,1.6397,1.5577,1.0818,1.0928,0.8826,0.8673,53.03,49.48
SKU-0306,total,1.0,11.9331,11.3364,4.4984,4.4901,3.8486,3.5873,35.47,31.51
SKU-0306,hospital,1.0,2.7884,2.649,1.26,1.2658,1.0712,1.0237,39.58,35.89
SKU-0306,chain,1.0,6.4227,6.1015,2.1566,2.1504,1.8434,1.7003,30.73,26.96
SKU-0306,independent,0.984,2.722,2.5859,1.1226,1.1135,0.9577,0.8981,34.98,31.08
SKU-0307,total,1.0,29.9129,28.4172,15.5032,16.1265,10.492,10.0225,24.53,21.74
SKU-0307,hospital,1.0,8.031,7.6294,4.2228,4.3822,2.9255,2.8041,26.16,23.34
SKU-0307,chain,1.0,15.0135,14.2628,7.8333,8.1634,5.1709,4.9352,23.52,20.77
SKU-0307,independent,1.0,6.8684,6.525,3.4695,3.6021,2.3967,2.2888,25.06,22.23
SKU-0309,total,1.0,32.155,30.5473,15.6811,16.0229,12.6173,11.9806,35.79,32.02
SKU-0309,hospital,1.0,13.4731,12.7995,6.6151,6.7842,5.1538,4.8913,33.81,30.17
SKU-0309,chain,1.0,12.3971,11.7772,6.2666,6.4183,4.9213,4.682,34.81,31.14
SKU-0309,independent,1.0,6.2848,5.9706,2.9036,2.9183,2.5423,2.4166,44.83,40.59
SKU-0310,total,1.0,27.4451,26.0729,9.4295,9.4654,8.4023,7.897,33.13,29.64
SKU-0310,hospital,1.0,10.6873,10.1529,3.5684,3.5467,3.2492,3.0524,34.65,31.08
SKU-0310,chain,1.0,9.4881,9.0137,3.2892,3.2964,2.9181,2.7434,33.91,30.38
SKU-0310,independent,1.0,7.2698,6.9063,2.6354,2.6822,2.235,2.1091,30.82,27.55
SKU-0311,total,1.0,57.4462,54.5739,11.5055,11.8529,9.3459,8.7195,17.76,15.79
SKU-0311,hospital,1.0,21.6341,20.5524,4.3763,4.4996,3.5682,3.3237,18.19,16.16
SKU-0311,chain,1.0,23.2146,22.0539,4.6807,4.8259,3.8011,3.5527,17.76,15.8
SKU-0311,independent,1.0,12.5975,11.9676,2.4951,2.5728,2.0036,1.8566,17.37,15.34
SKU-0312,total,1.0,18.7587,17.8208,6.0075,5.7011,5.6669,5.2255,38.22,33.95
SKU-0312,hospital,1.0,6.3542,6.0365,2.2294,2.0991,2.096,1.9421,46.35,41.61
SKU-0312,chain,1.0,8.0781,7.6742,2.445,2.356,2.2607,2.0726,32.67,28.71
SKU-0312,independent,1.0,4.3265,4.1102,1.3959,1.3168,1.3203,1.2147,39.35,34.94
SKU-0313,total,1.0,10.3593,9.8413,3.0575,2.9824,2.6502,2.4236,30.08,26.39
SKU-0313,hospital,1.0,2.745,2.6077,0.9309,0.9098,0.8362,0.7836,34.41,30.77
SKU-0313,chain,1.0,4.8725,4.6289,1.3849,1.3471,1.1875,1.094,29.59,26.19
SKU-0313,independent,0.994,2.7418,2.6047,0.8748,0.8616,0.7352,0.7139,29.31,27.09
SKU-0314,total,1.0,13.4835,12.8094,3.8335,3.9538,2.8756,2.6702,20.03,17.52
SKU-0314,hospital,1.0,4.0244,3.8232,1.2176,1.2639,0.8208,0.8848,19.63,20.26
SKU-0314,chain,1.0,5.8662,5.5729,1.6246,1.6742,1.214,1.1776,20.03,18.4
SKU-0314,independent,1.0,3.593,3.4133,1.0896,1.1109,0.8761,0.8085,23.04,20.01
SKU-0315,total,1.0,6.3375,6.0206,2.6232,2.6576,2.0199,1.8848,33.09,29.31
SKU-0315,hospital,0.99,2.4951,2.3703,1.0867,1.103,0.8293,0.7761,28.28,24.76
SKU-0315,chain,0.99,2.495,2.3703,0.9854,0.9939,0.7537,0.7005,26.87,23.42
SKU-0315,independent,0.998,1.3474,1.28,0.6404,0.6483,0.5227,0.4976,35.75,32.11
SKU-0316,total,1.0,25.4189,24.1479,7.1244,7.38,5.7604,5.4124,22.81,20.3
SKU-0316,hospital,1.0,10.9183,10.3724,3.0931,3.1801,2.566,2.4242,23.86,21.37
SKU-0316,chain,1.0,8.5952,8.1655,2.4439,2.5652,1.8464,1.7348,21.38,19.01
SKU-0316,independent,1.0,5.9054,5.6101,1.6592,1.7035,1.3687,1.2794,24.28,21.56
SKU-0317,total,1.0,25.0432,23.791,8.0948,8.2826,6.5536,6.0896,25.95,22.81
SKU-0317,hospital,1.0,9.7998,9.3099,3.1637,3.2319,2.5449,2.3607,26.49,23.29
SKU-0317,chain,1.0,8.339,7.9221,2.871,2.9437,2.2884,2.1446,27.0,23.93
SKU-0317,independent,1.0,6.9043,6.5591,2.1284,2.1727,1.727,1.6093,25.05,22.09
SKU-0318,total,1.0,20.17,19.1615,6.2774,5.8628,5.8724,5.404,40.13,35.8
SKU-0318,hospital,1.0,5.7884,5.499,1.8121,1.6904,1.6815,1.548,41.13,36.76
SKU-0318,chain,1.0,9.7105,9.225,2.7943,2.5883,2.6012,2.3678,36.28,32.07
SKU-0318,independent,1.0,4.6711,4.4376,1.7103,1.624,1.6092,1.5078,48.19,43.61
SKU-0319,total,1.0,51.187,48.6277,20.5067,20.7021,18.2014,17.2491,37.57,33.83
SKU-0319,hospital,1.0,14.6958,13.961,5.7474,5.7971,5.1174,4.844,37.37,33.64
SKU-0319,chain,1.0,19.0993,18.1444,7.6291,7.7157,6.7191,6.3638,37.11,33.39
SKU-0319,independent,1.0,17.3919,16.5223,7.1502,7.2092,6.3648,6.0413,38.55,34.76
SKU-0321,total,1.0,20.6554,19.6226,6.479,6.9353,4.4621,4.5845,18.28,17.97
SKU-0321,hospital,1.0,5.9321,5.6355,1.799,1.9105,1.2794,1.3657,20.31,20.74
SKU-0321,chain,1.0,8.1295,7.7231,2.4465,2.6007,1.7242,1.7665,18.81,18.42
SKU-0321,independent,1.0,6.5937,6.264,2.3377,2.5156,1.642,1.7493,19.38,20.03
SKU-0322,total,1.0,56.5862,53.7569,27.2331,27.1099,25.6151,24.5733,54.09,49.54
SKU-0322,hospital,1.0,14.6192,13.8882,7.1964,7.1647,6.7668,6.4976,55.45,50.84
SKU-0322,chain,1.0,22.6482,21.5158,10.9864,10.9231,10.3666,9.9496,55.99,51.35
SKU-0322,independent,1.0,19.3188,18.3528,9.0716,9.044,8.4817,8.126,51.24,46.84
SKU-0324,total,1.0,5.8196,5.5287,2.1594,2.2585,1.3503,1.409,19.77,19.79
SKU-0324,hospital,0.998,2.0901,1.9856,0.5674,0.6012,0.315,0.2756,11.87,9.45
SKU-0324,chain,0.998,2.1722,2.0636,0.8082,0.8439,0.5025,0.4533,17.5,14.36
SKU-0324,independent,0.988,1.5573,1.4795,0.9069,0.9316,0.7188,0.7348,40.08,39.18
SKU-0325,total,1.0,22.4133,21.2926,7.1698,7.1284,6.1897,5.7133,30.73,27.07
SKU-0325,hospital,1.0,8.7245,8.2883,2.7871,2.7608,2.4285,2.2323,31.6,27.77
SKU-0325,chain,1.0,8.7602,8.3222,2.883,2.8649,2.4984,2.3184,32.13,28.47
SKU-0325,independent,1.0,4.9285,4.6821,1.6252,1.6286,1.3001,1.2858,30.7,28.88
SKU-0326,total,1.0,41.3976,39.3277,11.9612,12.333,9.9082,9.3067,24.64,21.95
SKU-0326,hospital,1.0,14.6864,13.9521,4.2711,4.395,3.5706,3.3515,24.76,22.03
SKU-0326,chain,1.0,15.7619,14.9739,4.4841,4.6178,3.7217,3.4835,24.37,21.64
SKU-0326,independent,1.0,10.9493,10.4018,3.2639,3.3759,2.627,2.5549,25.64,23.7
SKU-0327,total,1.0,24.1509,22.9434,10.2763,10.586,8.1292,7.7531,29.81,26.77
SKU-0327,hospital,1.0,10.4096,9.8892,4.4281,4.566,3.4877,3.3209,29.07,26.02
SKU-0327,chain,1.0,8.5569,8.129,3.7255,3.8265,2.9963,2.8637,31.82,28.68
SKU-0327,independent,1.0,5.1844,4.9252,2.1676,2.2373,1.6573,1.6006,29.28,26.75
SKU-0331,total,1.0,45.1351,42.8783,15.1164,15.4997,12.2298,11.3689,26.06,22.85
SKU-0331,hospital,1.0,17.4682,16.5948,5.8084,5.9363,4.7549,4.4237,26.6,23.38
SKU-0331,chain,1.0,18.8035,17.8633,6.3032,6.4667,5.0769,4.7231,25.9,22.73
SKU-0331,independent,1.0,8.8634,8.4202,3.0455,3.1358,2.4021,2.2355,25.78,22.61
SKU-0332,total,1.0,26.8336,25.492,7.687,7.5305,6.9704,6.4271,30.04,26.51
SKU-0332,hospital,1.0,7.1379,6.781,2.0572,2.0213,1.8398,1.6995,29.26,25.83
SKU-0332,chain,1.0,13.667,12.9836,3.848,3.7741,3.4736,3.1935,29.35,25.84
SKU-0332,independent,1.0,6.0288,5.7273,1.8511,1.8066,1.6596,1.5427,34.26,30.61
SKU-0333,total,1.0,46.1045,43.7993,16.0684,16.0564,14.4279,13.4563,34.98,31.13
SKU-0333,hospital,1.0,15.8945,15.0997,5.3823,5.3483,4.8973,4.5615,35.58,31.69
SKU-0333,chain,1.0,16.5108,15.6853,5.8225,5.8492,5.146,4.807,33.77,30.03
SKU-0333,independent,1.0,13.6992,13.0142,4.895,4.889,4.3845,4.0952,36.09,32.18
SKU-0334,total,1.0,3.2798,3.1158,1.8763,1.9454,1.1372,1.0863,22.81,20.12
SKU-0334,hospital,0.988,1.079,1.0251,0.5567,0.5778,0.3345,0.3086,18.38,15.09
SKU-0334,chain,0.988,1.1803,1.1213,1.0761,1.1009,0.6877,0.6694,30.75,27.71
SKU-0334,independent,1.0,1.0205,0.9695,0.3428,0.3612,0.1376,0.1526,7.78,8.97
SKU-0335,total,1.0,7.6309,7.2493,2.4108,2.4857,1.6893,1.5385,20.98,17.95
SKU-0335,hospital,1.0,2.9052,2.76,1.0837,1.1304,0.7021,0.7832,22.11,23.8
SKU-0335,chain,1.0,2.4936,2.3689,0.8771,0.8857,0.7068,0.6575,27.27,23.93
SKU-0335,independent,0.99,2.2321,2.1205,0.5877,0.5998,0.414,0.3491,15.49,11.83
SKU-0336,total,1.0,47.6562,45.2734,23.2635,23.7548,19.127,18.2009,36.71,32.93
SKU-0336,hospital,1.0,19.0594,18.1064,9.2558,9.4417,7.6589,7.2893,37.6,33.79
SKU-0336,chain,1.0,19.0974,18.1426,9.4332,9.6235,7.7862,7.4157,37.95,34.11
SKU-0336,independent,1.0,9.4994,9.0244,4.6061,4.7206,3.6819,3.496,33.53,29.9
SKU-0337,total,1.0,11.5055,10.9302,4.1552,4.0411,3.7658,3.533,41.41,37.32
SKU-0337,hospital,1.0,4.4203,4.1993,1.6652,1.6164,1.5063,1.4164,42.75,38.58
SKU-0337,chain,1.0,4.4706,4.2471,1.7431,1.7028,1.5811,1.4901,43.83,39.6
SKU-0337,independent,0.99,2.6146,2.4839,0.8052,0.7821,0.705,0.6502,28.37,24.89
SKU-0338,total,1.0,30.6499,29.1174,11.7951,12.2545,8.7812,8.3191,25.82,23.02
SKU-0338,hospital,1.0,8.4591,8.0362,3.2657,3.3913,2.4339,2.2913,26.78,23.75
SKU-0338,chain,1.0,15.0439,14.2917,5.9058,6.1364,4.3626,4.152,26.03,23.33
SKU-0338,independent,1.0,7.1469,6.7895,2.6728,2.7738,1.9901,1.9499,25.3,23.5
SKU-0341,total,1.0,25.0426,23.7904,10.2032,9.933,9.7339,9.2389,51.69,47.13
SKU-0341,hospital,1.0,9.3653,8.897,3.7772,3.6676,3.6095,3.4244,51.31,46.77
